env_steps,mean_reward,std_reward
9043968,1.827536783348769,1.3409645627023483
9142272,1.774680884424597,1.1796473988865632
9240576,1.8127382959425449,1.2321381574660784
9338880,2.0773383488133548,1.2373980915611356
9437184,2.3964656616747377,1.406966945223948
9535488,2.21041254773736,1.1552869337889047
9633792,2.367338183671236,1.4136982643076905
9732096,2.5099807661771774,1.3183719266335725
9830400,2.648701967410743,1.3878676481327703
9928704,2.4389030930399893,1.1423706461093885
10027008,2.572118623331189,1.215355250247144
10125312,3.197584205046296,1.6030236987232434
10223616,2.750604673689231,1.4479167241738344
10321920,3.1914356856700032,1.4007654830212184
10420224,3.21412781894207,1.2307472681321066
10518528,3.169537611156702,1.449917843702778
10616832,3.1782995973527433,1.5259697711637645
10715136,3.410891269445419,1.5090579682053076
10813440,3.4651080179214477,1.4160058353244502
10911744,3.4704922637343407,1.4048801463005716
11010048,3.5874923682957887,1.4214754000991157
11108352,3.812989149168134,1.6259260778311593
11206656,4.108824311159551,1.5904603490882208
11304960,4.013959631323814,1.5675614813188274
11403264,4.2931940959393975,1.6016655373386155
11501568,4.227274498194456,1.6141751154322588
11599872,4.361485007256269,1.644971491133242
11698176,4.702993936389685,1.6703817547254578
11796480,4.5723615742847326,1.7404724715402633
11894784,5.130885058417916,1.6436290816468149
11993088,5.128284373581409,1.589547542606596
12091392,5.202033282518387,1.758790441614384
12189696,4.843929351493716,1.9523498719755423
12288000,5.1994904961436985,1.9822439874055289
12386304,5.270652408152818,1.9319831051378489
12484608,5.788850849568844,1.7886495945845238
12582912,5.685785105610266,1.8167125070442502
12681216,6.070611745119095,1.6080617458633397
12779520,6.18157934486866,1.8764164789458702
12877824,6.127636948823929,1.937503672677853
12976128,6.33826376914978,1.6088826918419894
13074432,6.744840475320816,1.8027458804491445
13172736,6.506510860323906,1.662243730105398
13271040,6.586294543743134,1.7536640233981253
13369344,6.822925120862201,2.2633572428658555
13467648,6.897935129404068,1.7608241737770522
13565952,7.163884419202804,2.0123541587338223
13664256,7.140439299345016,2.040918817041356
13762560,7.1468084216117855,2.1818590038989796
13860864,7.537801484465599,1.9133927594531022
13959168,8.009724967479706,1.865271968457338
14057472,7.985062947273255,2.0280983491768816
14155776,8.160753667354584,2.069104587947561
14254080,8.234535721540452,2.0280223316205443
14352384,8.157522134780884,2.3924690005014893
14450688,8.567552061080933,1.8721985718430787
14548992,8.607975707054138,1.8328903421012914
14647296,8.614804332256318,2.144205604265133
14745600,9.07508574962616,1.8905289793330868
14843904,9.142268611639738,2.266448651772394
14942208,9.349244382381439,1.6475923415151348
15040512,9.239141573905945,1.6228137149691013
15138816,9.130112495422363,2.196612176523578
15237120,9.480219922065736,2.1456176522190398
15335424,9.79731684923172,1.8094012469240575
15433728,9.87664761543274,1.9164255464620228
15532032,10.032835494279862,1.90053314402063
15630336,10.335730971097947,1.8614335842148093
15728640,10.14569883480668,2.198041807604715
15826944,10.930855450630188,1.3803504323239986
15925248,10.527261840105057,2.2113923892380156
16023552,11.034165546894073,2.0127560838760394
16121856,11.240116071701049,1.6125141340953966
16220160,11.201008417606353,1.8124141234507776
16318464,11.170838647484779,2.2069898837868585
16416768,11.465844819545746,1.6657758697737726
16515072,11.321989365257323,2.523386320392821
16613376,11.932366409301757,1.2130054983797591
16711680,12.23222421169281,1.4558228198173604
16809984,12.035770120620727,1.4844803959529747
16908288,12.146389408111572,1.5848472784681464
17006592,12.442197494506836,1.2951288374476353
17104896,12.422327313423157,1.5218928406288512
17203200,12.841565074920654,1.4574006884950237
17301504,12.59488286972046,1.4887191296974485
17399808,12.384467587471008,2.1046285578878012
17498112,12.836886768341065,1.4711005566531323
17596416,12.982281727790832,1.478697218580836
17694720,13.049721622467041,1.196569731943538
17793024,12.831670346818864,2.1231140116559954
17891328,13.034376211166382,1.38132799615917
17989632,13.290336508750915,1.3034040010793642
18087936,13.85992039680481,1.2022337318497807
18186240,13.611159086227417,1.4348454688490815
18284544,13.598502345085144,1.6856385715976705
18382848,13.435804829597473,2.127083953828861
18481152,13.85427057981491,1.9877669660054949
18579456,13.233624151945115,2.540184175998771
18677760,14.14031768321991,1.4909953956180582
18776064,14.057885848656296,2.3142164890991954
18874368,14.00483009815216,2.042362214445659
18972672,13.939715802669525,1.98456707776159
19070976,14.339207201004028,1.4084746160364523
19169280,14.561160717010498,1.2368239852710048
19267584,14.214674825668334,2.070401811141966
19365888,14.445143644809724,2.2328026593757144
19464192,14.553690632581711,2.0905831899440765
19562496,14.759351577758789,1.7144753141382045
19660800,15.006637554168702,1.0657308857539038
19759104,14.94668616771698,1.4922368726890354
19857408,15.070400160253048,2.150670544235875
