env_steps,mean_reward,std_reward,success_rate
27525120,3.5773407775908708,3.3469775054796687,0.12987878918647766
27623424,2.6327000474417583,2.9940444941261664,0.10508275032043457
27721728,2.6679018298909067,3.0744565095839547,0.09818302094936371
27820032,2.91631748534739,2.8720967071526746,0.11331510543823242
27918336,2.9254763508960604,3.2312620105543166,0.11340715736150742
28016640,2.1790100589301438,2.5582435783320077,0.10475151240825653
28114944,2.635443590520881,3.045866755526225,0.12001436948776245
28213248,3.381525138244033,3.6567032445008367,0.11394420266151428
28311552,2.673112542277668,3.140923022730409,0.11527994275093079
28409856,3.2455279928818346,3.520040794377364,0.11108154058456421
28508160,2.9328264205157755,3.00509970174776,0.11063949763774872
28606464,2.313080057632178,2.6012209206274224,0.10591880977153778
28704768,2.2670090617239476,2.6738376777902455,0.11841286718845367
28803072,2.6599077825434505,2.9252121030571483,0.10808555781841278
28901376,2.6969471546821295,3.4569019558380356,0.11827294528484344
28999680,2.505836791358888,2.755029026368202,0.10409486293792725
29097984,2.5391092083975675,2.9379699510735455,0.11024163663387299
29196288,2.547466013412923,2.8384875990553895,0.11956523358821869
29294592,2.4025467137433587,2.5122668864933106,0.11950644105672836
29392896,2.170269301980734,2.592193463926979,0.11047010123729706
29491200,2.335189298838377,2.923350838719802,0.10311563313007355
29589504,2.2442407605610786,2.6963284583625193,0.11423264443874359
29687808,2.438861638568342,2.8288071474392495,0.11253248900175095
29786112,2.2482568095624447,2.778572599122792,0.1117434948682785
29884416,2.3817058398015796,2.9089315537603957,0.11439468711614609
29982720,1.907253683032468,2.3049091721777257,0.10595017671585083
30081024,1.7234817623952403,2.2268854251360297,0.10616350173950195
30179328,1.6837284195562825,2.1730369432655197,0.10270202159881592
30277632,2.2452836799714713,3.0376668382650855,0.10622362792491913
30375936,1.355567220780067,1.8751397895159228,0.10537886619567871
30474240,1.9296290546748787,2.5789326440328506,0.09603311121463776
30572544,2.112743413159624,2.9550782342753643,0.09854765236377716
30670848,2.4221950031444432,3.001574846273187,0.10981323570013046
30769152,1.7223087711120024,2.2909483014977257,0.10014083236455917
30867456,1.719086240362376,2.2072477994996054,0.09239877760410309
30965760,1.7455678378790618,2.483074179770363,0.10556042194366455
31064064,1.84873845952563,2.1882526657305137,0.10441471636295319
31162368,1.4483068821579217,1.8904743643352349,0.10360364615917206
31260672,1.6882699587056413,2.1339899738538826,0.10795915126800537
31358976,1.9097392506431787,2.530316533795162,0.10797642171382904
31457280,1.6226113019883632,2.324766716127088,0.09835611283779144
31555584,1.914618951966986,2.7141869147170676,0.09969957917928696
31653888,1.1183887872844935,1.909074592827638,0.09811683744192123
31752192,1.1153454200737178,1.6792346919680015,0.10352203249931335
31850496,1.4649669890897348,2.0506286664805327,0.10336087644100189
31948800,1.5193708430230617,2.015844707984856,0.103550985455513
32047104,1.5471846412494779,2.287772317947427,0.10747780650854111
32145408,1.3953958412259817,2.121989495310856,0.10472994297742844
32243712,1.0764569687284529,1.674269160618729,0.1048983782529831
32342016,1.2048023124714382,1.6129105371031656,0.092018723487854
32440320,1.2983476673159748,1.8388917055730256,0.09639086574316025
32538624,1.253290816694498,1.8157146473049741,0.10119473934173584
32636928,1.0877822256693617,2.027846808153103,0.10047625005245209
32735232,0.8525916483718902,1.3829932740751858,0.0980866551399231
32833536,1.3477543251402677,2.165695536856112,0.09712515771389008
32931840,1.5735512038134039,2.419086206954783,0.10215528309345245
